id,content,assignment_id,worker_id,task_id
0,"{""Pair\""http://www.google.com/base/feeds/snippets/14054232840925252286\""-\""b000e8jlas\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/11819223167564224448\""-\""b000230e4m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14011249272576970385\""-\""b000hkpb3e\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/1936516034668822172\""-\""b000ie8u4g\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/6959766318020460134\""-\""b000230e4m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17820910954802049244\""-\""b000b3z2zo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15620401128846734122\""-\""b000ndibkk\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17939626833908573527\""-\""b000e8jlbc\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/7197668762339216420\""-\""b000v7rij8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10541632718220382972\""-\""b000068nno\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NDUW
1,"{""Pair\""http://www.google.com/base/feeds/snippets/15741947924555439129\""-\""b00008mnxr\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14557788692977567977\""-\""b000a76zt8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17360430673200796553\""-\""b000buqo9a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10496277297966281940\""-\""b00004ochi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14508068127168005992\""-\""b000o39yge\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16882410086247975522\""-\""b000fer1d0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9255722138583214734\""-\""b000083kit\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/11976142486373245711\""-\""b000ovft92\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10939909441298262260\""-\""b0007lw23a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18388829675891326365\""-\""b000j00xf8\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NDYX
2,"{""Pair\""http://www.google.com/base/feeds/snippets/17322311354110627719\""-\""b00076ywj2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18386729116244999637\""-\""b000gkpds8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16729750960777382226\""-\""b000hcz9ac\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/8918859484248831701\""-\""b000mti8mq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17109232825301524668\""-\""b0007d8es0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4898886892178526357\""-\""b0002bqrq8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17651109278239417595\""-\""b000040p1z\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14294951723366118379\""-\""b000mgvnks\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16073556725854260285\""-\""b000ro5o7s\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12218017436042377109\""-\""b0006g2wr2\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NDCW
3,"{""Pair\""http://www.google.com/base/feeds/snippets/14812439490848045578\""-\""b000ml8d5q\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14503971882109696249\""-\""b000j5lgg8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13314812920338419513\""-\""b000az841m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4450865187590668420\""-\""b0009jlux8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13962528990635632990\""-\""b000h16pag\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15645075770736292688\""-\""b000hc0lw8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18444799765271946003\""-\""b000he35ss\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/1528326579184485637\""-\""b000i2y0cy\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/13364214809208487698\""-\""b000jlj0cy\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13706565146686131007\""-\""b0006nkbn2\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NDGW
4,"{""Pair\""http://www.google.com/base/feeds/snippets/18388829675891326365\""-\""b000gpsz42\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18286585073343765950\""-\""b00007e8bi\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/17265475148454123541\""-\""b0000c4dx0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/7173652045088502310\""-\""b000ayfpkq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14792132642669527606\""-\""b000rwdd9q\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/1020259068625506033\""-\""b000ndib8m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9352514094966015511\""-\""b000lptgc2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18213081663134894535\""-\""b000i8od4i\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/2604592440966815556\""-\""b00006oaqv\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10248910023220043204\""-\""b000ayktam\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NDG5
5,"{""Pair\""http://www.google.com/base/feeds/snippets/13140629964435442990\""-\""b000az841m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/8664755713112971171\""-\""b0002jtvng\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13515827501684146744\""-\""b00021xhzw\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17521446718236049500\""-\""b000rgxto6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4997048253367017859\""-\""b000jgqt28\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14557788692977567977\""-\""b0001wn0sq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16579315096492817894\""-\""b0002735fi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16398030633832013185\""-\""b000om8fba\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4188176128903497851\""-\""b00032heyk\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12543046747030237240\""-\""b00008nruc\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NDK5
6,"{""Pair\""http://www.google.com/base/feeds/snippets/11588558025852481002\""-\""b00006lhf6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5520835678868977029\""-\""b000hkpb3e\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12218017436042377109\""-\""b00013wgz8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5707639507589635432\""-\""b000bhq5jw\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12203635138191657547\""-\""b0002dlrru\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18405423952856861080\""-\""b000ro5o7s\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15159234661407732476\""-\""b0001wn1fs\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5120006088713032791\""-\""b000qxdj0y\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12024241460287341882\""-\""b0008ewsai\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/392494394952738157\""-\""b000hed3fi\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NTA5
7,"{""Pair\""http://www.google.com/base/feeds/snippets/9324024459778856720\""-\""b000e8jl80\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12849123232978824729\""-\""b0009qvgeo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18396633258112051350\""-\""b000jx84va\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/3620383930983735395\""-\""b0006b4zr2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/2217167988787223405\""-\""b000ehq008\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15253105067631588667\""-\""b000j5lgg8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4699273716641936158\""-\""b000hbvvg4\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/1426726105026099803\""-\""b0002i6l7g\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14137502647216679305\""-\""b000hbxjxc\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12910379210003509266\""-\""b000ndic9a\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NTE5
8,"{""Pair\""http://www.google.com/base/feeds/snippets/15553363999821457995\""-\""b000kzf7oo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15289985273321283103\""-\""b000ndibws\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/7928058720709111960\""-\""b000oahvl2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12218017436042377109\""-\""b00005op44\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/11831542288207686462\""-\""b000ndid26\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5764277216433211221\""-\""b0002z4boo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17155028207234161100\""-\""b000k6crb4\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/3626343668255224722\""-\""b000o26lo8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18406867413031084183\""-\""b000ndibws\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12116763117328044444\""-\""b0001wn18u\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NTI4
9,"{""Pair\""http://www.google.com/base/feeds/snippets/17570801106897429429\""-\""b000j588ge\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12203635138191657547\""-\""b000ivl050\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17760107129811199554\""-\""b000rwdd9q\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17217057252565564136\""-\""b000o8g7z0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9814257640405704198\""-\""b000ickl1s\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5767845185221029524\""-\""b000ndick4\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18434616791723899127\""-\""b000lu89yi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18194644157865671098\""-\""b000ik9s00\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13465309500499088471\""-\""b0009i6kh0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/121732526906427870\""-\""b000eavbdq\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MDAUNZCTMC4W,3L0YOCAWMJOXNZO0NY41NTM3
