id,content,assignment_id,worker_id,task_id
0,"{""Pair710-644"": 0.0, ""Pair837-825"": 0.0, ""Pair805-285"": 0.0, ""Pair50-316"": 0.0, ""Pair315-190"": 0.0, ""Pair430-427"": 0.0, ""Pair330-133"": 0.0, ""Pair342-233"": 0.0, ""Pair722-248"": 1.0, ""Pair722-153"": 0.0}",30EWLTY0NCC6IDAUMCWGJ1BHAXI4MZ,A1MDAUODGWLJA0,3L0XMYAXNJOZMZO1MI40OTK2
1,"{""Pair97-688"": 0.0, ""Pair408-222"": 0.0, ""Pair632-499"": 0.0, ""Pair78-653"": 0.0, ""Pair324-194"": 0.0, ""Pair540-50"": 1.0, ""Pair474-451"": 0.0, ""Pair342-233"": 0.0, ""Pair517-105"": 0.0, ""Pair791-753"": 0.0}",30CTNJG4JZOGMC4WLCANUGFPCJQWOC,A1MDAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDAW
2,"{""Pair687-461"": 0.0, ""Pair559-149"": 1.0, ""Pair40-227"": 0.0, ""Pair527-133"": 0.0, ""Pair452-326"": 0.0, ""Pair837-775"": 0.0, ""Pair91-286"": 0.0, ""Pair790-326"": 0.0, ""Pair619-212"": 0.0, ""Pair855-662"": 0.0}",30G3LTQ2MSC6IDAUMCWGJ1BHAXI1NT,A1MDAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDA0
3,"{""Pair775-762"": 0.0, ""Pair710-644"": 0.0, ""Pair762-663"": 0.0, ""Pair534-478"": 0.0, ""Pair632-499"": 0.0, ""Pair632-389"": 0.0, ""Pair706-497"": 1.0, ""Pair362-237"": 0.0, ""Pair193-10"": 0.0, ""Pair91-383"": 0.0}",30C1LTC2MIC6IDAUMCWGJ1BHAXI3MT,A1MDAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDA3
4,"{""Pair381-274"": 0.0, ""Pair430-101"": 0.0, ""Pair343-219"": 0.0, ""Pair858-245"": 0.0, ""Pair471-160"": 0.0, ""Pair318-270"": 0.0, ""Pair829-316"": 0.0, ""Pair793-132"": 0.0, ""Pair657-149"": 0.0, ""Pair855-662"": 0.0}",30GXLTI3NCC6IDAUMCWGJ1BHAXI0MZ,A1MTAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDEX
5,"{""Pair559-149"": 0.0, ""Pair837-825"": 0.0, ""Pair439-31"": 0.0, ""Pair324-194"": 0.0, ""Pair592-261"": 0.0, ""Pair568-540"": 0.0, ""Pair342-233"": 0.0, ""Pair706-497"": 0.0, ""Pair54-376"": 0.0, ""Pair95-736"": 0.0}",30U5LTE0OSC6IDAUMCWGJ1BHAXI4MZ,A1MTAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDE0
6,"{""Pair452-326"": 0.0, ""Pair40-227"": 0.0, ""Pair847-540"": 0.0, ""Pair568-540"": 0.0, ""Pair92-159"": 0.0, ""Pair317-313"": 0.0, ""Pair50-227"": 0.0, ""Pair430-214"": 0.0, ""Pair517-105"": 0.0, ""Pair402-298"": 0.0}",30UYLTMYNIC6IDAUMCWGJ1BHAXI0MC,A1MTAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDE4
7,"{""Pair559-149"": 0.0, ""Pair762-663"": 0.0, ""Pair439-31"": 0.0, ""Pair40-227"": 0.0, ""Pair836-389"": 0.0, ""Pair568-540"": 0.0, ""Pair847-836"": 0.0, ""Pair527-133"": 0.0, ""Pair605-209"": 0.0, ""Pair695-248"": 1.0}",30U5LTE0OSC6IDAUMCWGJ1BHAXI3NJ,A1MTAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDIX
8,"{""Pair775-762"": 1.0, ""Pair430-101"": 0.0, ""Pair452-326"": 1.0, ""Pair551-413"": 0.0, ""Pair688-232"": 0.0, ""Pair49-317"": 0.0, ""Pair717-368"": 0.0, ""Pair793-132"": 0.0, ""Pair540-49"": 0.0, ""Pair728-709"": 0.0}",30C1LTC2MIC6IDEUMCWGJ1BHAXI0MZ,A1MJAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDI1
9,"{""Pair381-274"": 0.0, ""Pair452-326"": 0.0, ""Pair175-132"": 0.0, ""Pair695-581"": 0.0, ""Pair836-389"": 0.0, ""Pair632-389"": 0.0, ""Pair540-50"": 0.0, ""Pair706-497"": 0.0, ""Pair599-251"": 0.0, ""Pair592-261"": 0.0}",30GXLTI3NCC6IDAUMCWGJ1BHAXI0NT,A1MJAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDI5
10,"{""Pair430-101"": 0.0, ""Pair396-395"": 0.0, ""Pair837-825"": 0.0, ""Pair324-194"": 0.0, ""Pair343-219"": 0.0, ""Pair396-291"": 0.0, ""Pair404-252"": 0.0, ""Pair599-251"": 0.0, ""Pair430-215"": 0.0, ""Pair791-753"": 0.0}",30MWLTEWMSC6IDAUMCWGJ1BHAXIZOT,A1MJAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDMY
11,"{""Pair357-356"": 0.0, ""Pair694-560"": 0.0, ""Pair97-688"": 0.0, ""Pair324-194"": 0.0, ""Pair98-688"": 0.0, ""Pair591-178"": 0.0, ""Pair672-527"": 0.0, ""Pair50-227"": 0.0, ""Pair342-233"": 0.0, ""Pair829-540"": 0.0}",30U3LTM1NIC6IDAUMCWGJ1BHAXI2OT,A1MJAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDM2
12,"{""Pair695-581"": 0.0, ""Pair244-213"": 0.0, ""Pair847-254"": 0.0, ""Pair62-279"": 0.0, ""Pair599-393"": 0.0, ""Pair829-316"": 0.0, ""Pair380-164"": 0.0, ""Pair706-497"": 1.0, ""Pair744-164"": 0.0, ""Pair430-215"": 0.0}",30K1LTU4MSC6IDAUMCWGJ1BHAXIYND,A1MZAUODGWLJA0,3L0XMYAXNJOZMZO1MI41MDM5
