id,content,assignment_id,worker_id,task_id
0,"{""Pair342-109"": 0.0, ""Pair770-683"": 0.0, ""Pair477-293"": 0.0, ""Pair49-190"": 1.0, ""Pair816-107"": 0.0, ""Pair754-200"": 0.0, ""Pair466-465"": 0.0, ""Pair830-140"": 0.0, ""Pair663-389"": 0.0, ""Pair99-100"": 1.0}",30QYLTEWOSC6IDAUMCWGJ1BHAXI3NZ,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJY1
1,"{""Pair652-315"": 0.0, ""Pair499-150"": 0.0, ""Pair837-825"": 0.0, ""Pair49-315"": 1.0, ""Pair306-191"": 0.0, ""Pair347-109"": 1.0, ""Pair188-181"": 0.0, ""Pair754-201"": 1.0, ""Pair855-662"": 0.0, ""Pair832-149"": 0.0}",30UYLTMXNSC6IDAUMCWGJ1BHAXI0OT,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJY5
2,"{""Pair96-736"": 0.0, ""Pair571-555"": 0.0, ""Pair330-233"": 0.0, ""Pair47-281"": 0.0, ""Pair789-711"": 0.0, ""Pair50-312"": 0.0, ""Pair561-434"": 0.0, ""Pair156-150"": 0.0, ""Pair81-400"": 0.0, ""Pair690-159"": 0.0}",30YTNZM2JZOGMC4WLCANUGFPCJU3MS,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJCZ
3,"{""Pair430-101"": 0.0, ""Pair7-540"": 0.0, ""Pair837-825"": 0.0, ""Pair95-135"": 0.0, ""Pair632-499"": 0.0, ""Pair89-409"": 0.0, ""Pair789-711"": 0.0, ""Pair250-173"": 0.0, ""Pair622-278"": 0.0, ""Pair524-451"": 0.0}",30MWLTEWMSC6IDAUMCWGJ1BHAXI3LT,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJC3
4,"{""Pair651-315"": 0.0, ""Pair493-38"": 0.0, ""Pair681-261"": 0.0, ""Pair439-31"": 0.0, ""Pair476-315"": 0.0, ""Pair712-136"": 0.0, ""Pair787-219"": 0.0, ""Pair747-141"": 0.0, ""Pair300-214"": 0.0, ""Pair66-259"": 0.0}",30UXLTMXNSC6IDAUMCWGJ1BHAXI0OT,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJGX
5,"{""Pair571-555"": 0.0, ""Pair439-31"": 0.0, ""Pair306-191"": 0.0, ""Pair827-321"": 0.0, ""Pair785-564"": 0.0, ""Pair825-156"": 0.0, ""Pair706-497"": 0.0, ""Pair690-159"": 0.0, ""Pair66-259"": 0.0, ""Pair622-278"": 0.0}",30CXLTU1NSC6IDAUMCWGJ1BHAXI0MZ,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJG0
6,"{""Pair755-180"": 0.0, ""Pair626-223"": 0.0, ""Pair390-343"": 0.0, ""Pair493-38"": 0.0, ""Pair50-318"": 0.0, ""Pair49-190"": 0.0, ""Pair8-566"": 0.0, ""Pair662-368"": 0.0, ""Pair715-268"": 0.0, ""Pair754-200"": 0.0}",30U1LTE4MCC6IDAUMCWGJ1BHAXI2MJ,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJG4
7,"{""Pair96-736"": 0.0, ""Pair538-154"": 0.0, ""Pair712-136"": 0.0, ""Pair626-452"": 0.0, ""Pair622-278"": 0.0, ""Pair840-571"": 0.0, ""Pair390-389"": 0.0, ""Pair855-662"": 0.0, ""Pair585-139"": 0.0, ""Pair435-262"": 0.0}",30YTNZM2JZOGMC4WLCANUGFPCJUZOC,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJKX
8,"{""Pair390-343"": 0.0, ""Pair816-107"": 0.0, ""Pair413-192"": 0.0, ""Pair306-191"": 0.0, ""Pair711-190"": 0.0, ""Pair825-775"": 0.0, ""Pair142-141"": 1.0, ""Pair313-190"": 0.0, ""Pair249-132"": 0.0, ""Pair435-262"": 0.0}",30KWLTM0MYC6IDAUMCWGJ1BHAXI4MT,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJK1
9,"{""Pair755-180"": 0.0, ""Pair837-156"": 0.0, ""Pair229-149"": 0.0, ""Pair684-28"": 0.0, ""Pair49-190"": 0.0, ""Pair439-31"": 0.0, ""Pair754-200"": 0.0, ""Pair81-400"": 1.0, ""Pair632-630"": 0.0, ""Pair99-100"": 1.0}",30U1LTE4MCC6IDAUMCWGJ1BHAXI4MZ,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MJK4
10,"{""Pair306-191"": 0.0, ""Pair753-360"": 1.0, ""Pair49-312"": 0.0, ""Pair347-109"": 0.0, ""Pair661-535"": 0.0, ""Pair437-212"": 0.0, ""Pair825-156"": 0.0, ""Pair623-261"": 0.0, ""Pair99-100"": 1.0, ""Pair832-149"": 0.0}",30A2LTE5MSC6IDAUMCWGJ1BHAXI3NT,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MZAY
11,"{""Pair791-261"": 0.0, ""Pair836-254"": 0.0, ""Pair390-343"": 0.0, ""Pair440-34"": 0.0, ""Pair439-31"": 0.0, ""Pair49-315"": 0.0, ""Pair499-150"": 0.0, ""Pair347-109"": 1.0, ""Pair622-278"": 0.0, ""Pair436-428"": 0.0}",30KXLTI2MSC6IDAUMCWGJ1BHAXI4MZ,A1MDAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MZA1
12,"{""Pair837-825"": 0.0, ""Pair832-666"": 0.0, ""Pair727-310"": 0.0, ""Pair315-310"": 0.0, ""Pair662-368"": 0.0, ""Pair787-219"": 0.0, ""Pair747-141"": 0.0, ""Pair436-428"": 0.0, ""Pair690-159"": 0.0, ""Pair229-149"": 0.0}",30M3LTGYNSC6IDAUMCWGJ1BHAXI4MZ,A1MTAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MZA5
13,"{""Pair651-315"": 0.0, ""Pair836-254"": 0.0, ""Pair652-49"": 0.0, ""Pair229-149"": 0.0, ""Pair836-180"": 0.0, ""Pair49-315"": 0.0, ""Pair712-136"": 0.0, ""Pair837-156"": 0.0, ""Pair566-248"": 0.0, ""Pair837-825"": 0.0}",30UXLTMXNSC6IDAUMCWGJ1BHAXI4MZ,A1MTAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MZEZ
14,"{""Pair229-149"": 0.0, ""Pair836-180"": 0.0, ""Pair89-409"": 0.0, ""Pair92-730"": 0.0, ""Pair8-566"": 0.0, ""Pair622-278"": 0.0, ""Pair825-156"": 0.0, ""Pair855-672"": 0.0, ""Pair701-348"": 0.0, ""Pair49-315"": 0.0}",30I5LTE0OSC6IDAUMCWGJ1BHAXI4MZ,A1MTAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MZE2
15,"{""Pair347-109"": 0.0, ""Pair476-288"": 0.0, ""Pair837-825"": 0.0, ""Pair8-566"": 0.0, ""Pair825-775"": 0.0, ""Pair435-262"": 0.0, ""Pair662-110"": 0.0, ""Pair855-672"": 0.0, ""Pair760-230"": 0.0, ""Pair832-149"": 0.0}",30Q3LTEWOSC6IDAUMCWGJ1BHAXI0NZ,A1MTAUODGWLJA0,3L0XMYAXNJOYMJOXNS44MZIW
